GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,2131.573210164135,0.04615214925342,0.08894606140262,Summary1.As3,AUT,2012,Sector
CO2 emissions from biomass,24550.694813599304,,,Summary1.As3,AUT,2012,Sector
Long-term storage of C in waste disposal sites,30041.786322525048,,,Summary1.As3,AUT,2012,Sector
Indirect N2O,,,0.04735410497892,Summary1.As3,AUT,2012,Sector
