GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,58126.36185337144,30.41884068453375,1.80590186887354,,,,Summary1.As1,AUT,2001,Sector
2.  Industrial processes and product use,11940.38865579135,1.63502785804574,2.94012636929374,808.3351245419525,106.13455259289555,0.02760200467431,Summary1.As1,AUT,2001,Sector
