GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,55724.411833547354,31.01673954514582,1.66739001069572,,,,Summary1.As1,AUT,1997,Sector
2.  Industrial processes and product use,11459.245223737304,1.65519008669403,3.22365837215399,473.1169459167848,106.082028,0.04764899009322,Summary1.As1,AUT,1997,Sector
