GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,2034.379186111484,0.04357452437726,0.09820857112277,Summary1.As3,AUT,2005,Sector
CO2 emissions from biomass,15789.639583350592,,,Summary1.As3,AUT,2005,Sector
Long-term storage of C in waste disposal sites,29341.30449608295,,,Summary1.As3,AUT,2005,Sector
Indirect N2O,,,0.04598205479149,Summary1.As3,AUT,2005,Sector
