GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,2038.3841364936522,0.04500203072715,0.08644392357896,Summary1.As3,AUT,2013,Sector
CO2 emissions from biomass,24488.343999467896,,,Summary1.As3,AUT,2013,Sector
Long-term storage of C in waste disposal sites,30089.8626362795,,,Summary1.As3,AUT,2013,Sector
Indirect N2O,,,0.04674548244472,Summary1.As3,AUT,2013,Sector
