GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),31242.877620378516,,,,,,Summary1.As1,NEW ZEALAND,2018,Subsector,1. Energy
                                           Sectoral approach(2),30516.48103398152,5.34362748240671,0.84668341937329,,,,Summary1.As1,NEW ZEALAND,2018,Subsector,1. Energy
1.  Energy industries,4644.215572305831,0.07507736134226,0.02151743272421,,,,Summary1.As1,NEW ZEALAND,2018,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,6819.923361779011,1.23723832723737,0.21790171980591,,,,Summary1.As1,NEW ZEALAND,2018,Subsector,1. Energy
3.  Transport,14985.898385314293,0.83199233404748,0.40121311829741,,,,Summary1.As1,NEW ZEALAND,2018,Subsector,1. Energy
4.  Other sectors,4066.4437145823863,3.1993194597796,0.20605114854576,,,,Summary1.As1,NEW ZEALAND,2018,Subsector,1. Energy
B. Fugitive emissions from fuels,991.4162250508459,18.9926843113908,0.00034868325312,,,,Summary1.As1,NEW ZEALAND,2018,Subsector,1. Energy
1.  Solid fuels,,2.814025058,,,,,Summary1.As1,NEW ZEALAND,2018,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,991.4162250508459,16.1786592533908,0.00034868325312,,,,Summary1.As1,NEW ZEALAND,2018,Subsector,1. Energy
A.  Mineral industry,620.5360336296268,,,,,,Summary1.As1,NEW ZEALAND,2018,Subsector,1. Energy
