GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),25446.211436612848,,,,,,Summary1.As1,NEW ZEALAND,1994,Subsector,1. Energy
                                           Sectoral approach(2),23994.182063041295,7.35185095581291,0.86848621166837,,,,Summary1.As1,NEW ZEALAND,1994,Subsector,1. Energy
1.  Energy industries,5512.757698931681,0.09335849561219,0.01553483300173,,,,Summary1.As1,NEW ZEALAND,1994,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,5599.805015822165,1.28192250666075,0.19170907949708,,,,Summary1.As1,NEW ZEALAND,1994,Subsector,1. Energy
3.  Transport,9373.66075714575,2.86924087550911,0.46445795072624,,,,Summary1.As1,NEW ZEALAND,1994,Subsector,1. Energy
4.  Other sectors,3507.958591141699,3.10732907803086,0.19678434844332,,,,Summary1.As1,NEW ZEALAND,1994,Subsector,1. Energy
B. Fugitive emissions from fuels,540.6165439118657,41.72897136446044,0.00016621605,,,,Summary1.As1,NEW ZEALAND,1994,Subsector,1. Energy
1.  Solid fuels,,10.270822447,,,,,Summary1.As1,NEW ZEALAND,1994,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,540.6165439118657,31.45814891746044,0.00016621605,,,,Summary1.As1,NEW ZEALAND,1994,Subsector,1. Energy
A.  Mineral industry,625.3955320568522,,,,,,Summary1.As1,NEW ZEALAND,1994,Subsector,1. Energy
