GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
C.  Metal industry,1969.1290198983456,,,,52.1891,,Summary1.As1,NEW ZEALAND,2009,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,39.42871321916061,,,,,,Summary1.As1,NEW ZEALAND,2009,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,1020.2017530053763,1.66887,,Summary1.As1,NEW ZEALAND,2009,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,0.17805,,,0.00098842494661,Summary1.As1,NEW ZEALAND,2009,Subsector,2.  Industrial processes and product use
