GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),25531.43353914073,,,,,,Summary1.As1,NEW ZEALAND,1997,Subsector,1. Energy
                                           Sectoral approach(2),27123.359368621223,6.96358287700573,0.91608852476939,,,,Summary1.As1,NEW ZEALAND,1997,Subsector,1. Energy
1.  Energy industries,7125.457478292591,0.11554026726957,0.02913609679328,,,,Summary1.As1,NEW ZEALAND,1997,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,6132.86062878743,1.1062964420241,0.17936935171884,,,,Summary1.As1,NEW ZEALAND,1997,Subsector,1. Energy
3.  Transport,10383.510082089424,2.62115617249731,0.52447953763731,,,,Summary1.As1,NEW ZEALAND,1997,Subsector,1. Energy
4.  Other sectors,3481.5311794517784,3.12058999521475,0.18310353861996,,,,Summary1.As1,NEW ZEALAND,1997,Subsector,1. Energy
B. Fugitive emissions from fuels,713.4695787617168,44.16795101854955,0.00033151869,,,,Summary1.As1,NEW ZEALAND,1997,Subsector,1. Energy
1.  Solid fuels,,13.89126697,,,,,Summary1.As1,NEW ZEALAND,1997,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,713.4695787617168,30.27668404854955,0.00033151869,,,,Summary1.As1,NEW ZEALAND,1997,Subsector,1. Energy
A.  Mineral industry,695.0816622147883,,,,,,Summary1.As1,NEW ZEALAND,1997,Subsector,1. Energy
