GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs (1) (kt CO2 equivalent),Sheet,Country,Year,Level,Parent_Sector
A.  Enteric fermentation,,1126.2103308973133,,,Summary1.As2,NEW ZEALAND,2020,Subsector,3.  Agriculture
B.  Manure management,,63.15148764246456,0.36084337363719,,Summary1.As2,NEW ZEALAND,2020,Subsector,3.  Agriculture
D.  Agricultural soils,,,25.31210350043586,,Summary1.As2,NEW ZEALAND,2020,Subsector,3.  Agriculture
F.  Field burning of agricultural residues,,0.79897548316169,0.01385197932531,,Summary1.As2,NEW ZEALAND,2020,Subsector,3.  Agriculture
G. Liming,409.4778409333333,,,,Summary1.As2,NEW ZEALAND,2020,Subsector,3.  Agriculture
H. Urea application,542.0289855072463,,,,Summary1.As2,NEW ZEALAND,2020,Subsector,3.  Agriculture
A. Forest land (4),-20928.97315477451,2.14855138397696,0.71674403198214,,Summary1.As2,NEW ZEALAND,2020,Subsector,3.  Agriculture
B. Cropland (4),375.9760017119097,,0.02280649231157,,Summary1.As2,NEW ZEALAND,2020,Subsector,3.  Agriculture
C. Grassland (4),3567.8964008930566,1.3390702144748,0.08963481105999,,Summary1.As2,NEW ZEALAND,2020,Subsector,3.  Agriculture
