GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),30006.242923673646,,,,,,Summary1.As1,NEW ZEALAND,2013,Subsector,1. Energy
                                           Sectoral approach(2),29758.62586811246,6.21897742441078,0.97600827717936,,,,Summary1.As1,NEW ZEALAND,2013,Subsector,1. Energy
1.  Energy industries,6412.068045139347,0.09940940621884,0.03359668844128,,,,Summary1.As1,NEW ZEALAND,2013,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,6268.624091801083,1.23992905130414,0.21179433065393,,,,Summary1.As1,NEW ZEALAND,2013,Subsector,1. Energy
3.  Transport,12899.386440445174,1.19067446914745,0.51139002482996,,,,Summary1.As1,NEW ZEALAND,2013,Subsector,1. Energy
4.  Other sectors,4178.547290726854,3.68896449774035,0.21922723325419,,,,Summary1.As1,NEW ZEALAND,2013,Subsector,1. Energy
B. Fugitive emissions from fuels,1091.76848162602,26.31864520859679,0.00024250036433,,,,Summary1.As1,NEW ZEALAND,2013,Subsector,1. Energy
1.  Solid fuels,,10.82958632520624,,,,,Summary1.As1,NEW ZEALAND,2013,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,1091.76848162602,15.48905888339055,0.00024250036433,,,,Summary1.As1,NEW ZEALAND,2013,Subsector,1. Energy
A.  Mineral industry,774.4213396899844,,,,,,Summary1.As1,NEW ZEALAND,2013,Subsector,1. Energy
