GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs (1) (kt CO2 equivalent),Sheet,Country,Year,Level,Parent_Sector
A.  Enteric fermentation,,1128.7168116719013,,,Summary1.As2,NEW ZEALAND,1999,Subsector,3.  Agriculture
B.  Manure management,,34.86124648659245,0.20430072666348,,Summary1.As2,NEW ZEALAND,1999,Subsector,3.  Agriculture
D.  Agricultural soils,,,20.31116649555027,,Summary1.As2,NEW ZEALAND,1999,Subsector,3.  Agriculture
F.  Field burning of agricultural residues,,0.9396365089416,0.01637242223625,,Summary1.As2,NEW ZEALAND,1999,Subsector,3.  Agriculture
G. Liming,521.5633256107687,,,,Summary1.As2,NEW ZEALAND,1999,Subsector,3.  Agriculture
H. Urea application,221.61944444444447,,,,Summary1.As2,NEW ZEALAND,1999,Subsector,3.  Agriculture
A. Forest land (4),-23449.390612165556,0.47355084674433,1.01141319239625,,Summary1.As2,NEW ZEALAND,1999,Subsector,3.  Agriculture
B. Cropland (4),492.17489895443845,,0.0382036471314,,Summary1.As2,NEW ZEALAND,1999,Subsector,3.  Agriculture
C. Grassland (4),1174.4455439072701,2.68117127473997,0.14465630595025,,Summary1.As2,NEW ZEALAND,1999,Subsector,3.  Agriculture
