GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),27353.10680309672,,,,,,Summary1.As1,NEW ZEALAND,1999,Subsector,1. Energy
                                           Sectoral approach(2),27003.80164091383,6.6944927617194,0.96345874246525,,,,Summary1.As1,NEW ZEALAND,1999,Subsector,1. Energy
1.  Energy industries,6743.707015172862,0.11308183158625,0.02813710697764,,,,Summary1.As1,NEW ZEALAND,1999,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,5729.202400025449,1.11929607135179,0.17983981065809,,,,Summary1.As1,NEW ZEALAND,1999,Subsector,1. Energy
3.  Transport,10868.588364366553,2.40850249551728,0.56310245628643,,,,Summary1.As1,NEW ZEALAND,1999,Subsector,1. Energy
4.  Other sectors,3662.3038613489666,3.05361236326408,0.19237936854309,,,,Summary1.As1,NEW ZEALAND,1999,Subsector,1. Energy
B. Fugitive emissions from fuels,615.735271839453,42.95565816519093,0.00017464914,,,,Summary1.As1,NEW ZEALAND,1999,Subsector,1. Energy
1.  Solid fuels,,17.140840943,,,,,Summary1.As1,NEW ZEALAND,1999,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,615.735271839453,25.81481722219093,0.00017464914,,,,Summary1.As1,NEW ZEALAND,1999,Subsector,1. Energy
A.  Mineral industry,728.3525290972407,,,,,,Summary1.As1,NEW ZEALAND,1999,Subsector,1. Energy
