GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),32436.301617882145,,,,,,Summary1.As1,NEW ZEALAND,2008,Subsector,1. Energy
                                           Sectoral approach(2),32053.05045771985,6.2026776433054,1.10100568320925,,,,Summary1.As1,NEW ZEALAND,2008,Subsector,1. Energy
1.  Energy industries,9565.38756635248,0.13670763476867,0.07219282792186,,,,Summary1.As1,NEW ZEALAND,2008,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,5471.959578254743,1.26071287734712,0.21171638656044,,,,Summary1.As1,NEW ZEALAND,2008,Subsector,1. Energy
3.  Transport,13073.803903983073,1.51723097476102,0.61238659399788,,,,Summary1.As1,NEW ZEALAND,2008,Subsector,1. Energy
4.  Other sectors,3941.899409129558,3.28802615642859,0.20470987472907,,,,Summary1.As1,NEW ZEALAND,2008,Subsector,1. Energy
B. Fugitive emissions from fuels,1241.3046712557903,34.00109716842289,0.00062398107,,,,Summary1.As1,NEW ZEALAND,2008,Subsector,1. Energy
1.  Solid fuels,,16.289203653,,,,,Summary1.As1,NEW ZEALAND,2008,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,1241.3046712557903,17.71189351542289,0.00062398107,,,,Summary1.As1,NEW ZEALAND,2008,Subsector,1. Energy
A.  Mineral industry,807.0331793542267,,,,,,Summary1.As1,NEW ZEALAND,2008,Subsector,1. Energy
