GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),29228.66027204692,,,,,,Summary1.As1,NEW ZEALAND,2011,Subsector,1. Energy
                                           Sectoral approach(2),28383.952488452054,6.05643237467636,0.98457522769614,,,,Summary1.As1,NEW ZEALAND,2011,Subsector,1. Energy
1.  Energy industries,6271.336105650807,0.09814892996306,0.03211586331967,,,,Summary1.As1,NEW ZEALAND,2011,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,5209.575604341217,1.21516468360984,0.20633216734672,,,,Summary1.As1,NEW ZEALAND,2011,Subsector,1. Energy
3.  Transport,13137.150646093472,1.28688328719975,0.54726891676912,,,,Summary1.As1,NEW ZEALAND,2011,Subsector,1. Energy
4.  Other sectors,3765.890132366559,3.45623547390371,0.19885828026063,,,,Summary1.As1,NEW ZEALAND,2011,Subsector,1. Energy
B. Fugitive emissions from fuels,1459.1509640288011,46.41965510529738,0.00058390017561,,,,Summary1.As1,NEW ZEALAND,2011,Subsector,1. Energy
1.  Solid fuels,,16.52493942,,,,,Summary1.As1,NEW ZEALAND,2011,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,1459.1509640288011,29.89471568529738,0.00058390017561,,,,Summary1.As1,NEW ZEALAND,2011,Subsector,1. Energy
A.  Mineral industry,713.2590428789224,,,,,,Summary1.As1,NEW ZEALAND,2011,Subsector,1. Energy
