GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),512997.8223801154,,,,,,Summary1.As1,CAN,2015,Subsector,1. Energy
                                           Sectoral approach(2),511646.42113978596,216.78178316609737,19.12548359623428,,,,Summary1.As1,CAN,2015,Subsector,1. Energy
1.  Energy industries,197948.89361438737,105.69726721360638,3.80884638779682,,,,Summary1.As1,CAN,2015,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,66054.61622156165,5.94141851455064,2.38898387995542,,,,Summary1.As1,CAN,2015,Subsector,1. Energy
3.  Transport,157637.20085107186,34.17314878508829,10.06616949385594,,,,Summary1.As1,CAN,2015,Subsector,1. Energy
4.  Other sectors,89633.12076939025,70.95336515169993,2.85111307872934,,,,Summary1.As1,CAN,2015,Subsector,1. Energy
5.  Other,372.58968337481423,0.01658350115214,0.01037075589676,,,,Summary1.As1,CAN,2015,Subsector,1. Energy
B. Fugitive emissions from fuels,16097.435770952474,2284.645451220662,0.35591110518541,,,,Summary1.As1,CAN,2015,Subsector,1. Energy
1.  Solid fuels,,45.6924933769325,,,,,Summary1.As1,CAN,2015,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,16097.435770952474,2238.952957843729,0.35591110518541,,,,Summary1.As1,CAN,2015,Subsector,1. Energy
C. CO2 Transport and storage,0.2172396,,,,,,Summary1.As1,CAN,2015,Subsector,1. Energy
