GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level,Parent_Sector
A.  Enteric fermentation,,974.797709628747,,Summary1.As2,CAN,2020,Subsector,3.  Agriculture
B.  Manure management,,154.98573374586255,13.21830558656098,Summary1.As2,CAN,2020,Subsector,3.  Agriculture
D.  Agricultural soils,,,67.84424808127434,Summary1.As2,CAN,2020,Subsector,3.  Agriculture
F.  Field burning of agricultural residues,,1.62664132563401,0.04217218251643,Summary1.As2,CAN,2020,Subsector,3.  Agriculture
G. Liming,171.4416,,,Summary1.As2,CAN,2020,Subsector,3.  Agriculture
H. Urea application,2521.2000000000003,,,Summary1.As2,CAN,2020,Subsector,3.  Agriculture
I.  Other carbon-contining fertilizers,344.08,,,Summary1.As2,CAN,2020,Subsector,3.  Agriculture
A. Forest land (4),-131484.07124300013,10.188944,0.566107,Summary1.As2,CAN,2020,Subsector,3.  Agriculture
B. Cropland (4),-16483.21924705335,5.253123,0.244979,Summary1.As2,CAN,2020,Subsector,3.  Agriculture
