GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),1090424.1042674284,,,,,,Summary1.As1,JAPAN,2018,Subsector,1. Energy
                                           Sectoral approach(2),1082458.893993255,50.51749264862465,20.70154118269082,,,,Summary1.As1,JAPAN,2018,Subsector,1. Energy
1.  Energy industries,470166.4385345053,14.95366624631044,7.59267197671243,,,,Summary1.As1,JAPAN,2018,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,267446.3925699726,22.70311137307847,5.51907327423561,,,,Summary1.As1,JAPAN,2018,Subsector,1. Energy
3.  Transport,203016.25605100577,4.94481265506757,5.31286438317903,,,,Summary1.As1,JAPAN,2018,Subsector,1. Energy
4.  Other sectors,141829.80683777132,7.91590237416817,2.27693154856375,,,,Summary1.As1,JAPAN,2018,Subsector,1. Energy
B. Fugitive emissions from fuels,428.100810015803,30.55575387753476,0.00198374257,,,,Summary1.As1,JAPAN,2018,Subsector,1. Energy
1.  Solid fuels,3.2190950267199,19.94918985336134,0.001736872,,,,Summary1.As1,JAPAN,2018,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,424.8817149890831,10.60656402417342,0.00024687057,,,,Summary1.As1,JAPAN,2018,Subsector,1. Energy
A.  Mineral industry,33565.012665797505,,,,,,Summary1.As1,JAPAN,2018,Subsector,1. Energy
