GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),1070661.9546995156,,,,,,Summary1.As1,JAPAN,1990,Subsector,1. Energy
                                           Sectoral approach(2),1078663.4709176407,53.96220997081305,22.07372114997556,,,,Summary1.As1,JAPAN,1990,Subsector,1. Energy
1.  Energy industries,368529.7327460945,18.37398620809863,2.98481586229895,,,,Summary1.As1,JAPAN,1990,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,349815.6552570601,14.39052836367617,4.22755327983693,,,,Summary1.As1,JAPAN,1990,Subsector,1. Energy
3.  Transport,202140.1153410307,11.6517878297081,12.54788784783671,,,,Summary1.As1,JAPAN,1990,Subsector,1. Energy
4.  Other sectors,158177.96757345545,9.54590756933015,2.31346416000297,,,,Summary1.As1,JAPAN,1990,Subsector,1. Energy
B. Fugitive emissions from fuels,192.14781764136333,204.29984987890006,0.007022393984,,,,Summary1.As1,JAPAN,1990,Subsector,1. Energy
1.  Solid fuels,5.89746389623658,195.78867524416782,0.006658,,,,Summary1.As1,JAPAN,1990,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,186.25035374512674,8.51117463473224,0.000364393984,,,,Summary1.As1,JAPAN,1990,Subsector,1. Energy
A.  Mineral industry,48713.79995155714,,,,,,Summary1.As1,JAPAN,1990,Subsector,1. Energy
