GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),1257499.3917556938,,,,,,Summary1.As1,JAPAN,2007,Subsector,1. Energy
                                           Sectoral approach(2),1231867.7502377885,59.92573373232476,24.44265265923597,,,,Summary1.As1,JAPAN,2007,Subsector,1. Energy
1.  Energy industries,490937.34479793644,10.68134981063215,7.26888426628311,,,,Summary1.As1,JAPAN,2007,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,330282.4801487821,20.35139416289116,6.36919741976109,,,,Summary1.As1,JAPAN,2007,Subsector,1. Energy
3.  Transport,232541.02855571156,8.68132190270521,8.40828738124444,,,,Summary1.As1,JAPAN,2007,Subsector,1. Energy
4.  Other sectors,178106.89673535843,20.21166785609624,2.39628359194733,,,,Summary1.As1,JAPAN,2007,Subsector,1. Energy
B. Fugitive emissions from fuels,617.3964097542232,40.52448849376287,0.003507726402,,,,Summary1.As1,JAPAN,2007,Subsector,1. Energy
1.  Solid fuels,2.31121644812955,25.8956149259522,0.00312192,,,,Summary1.As1,JAPAN,2007,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,615.0851933060936,14.62887356781067,0.000385806402,,,,Summary1.As1,JAPAN,2007,Subsector,1. Energy
A.  Mineral industry,40094.300578232025,,,,,,Summary1.As1,JAPAN,2007,Subsector,1. Energy
