GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),1102843.3840285677,,,,,,Summary1.As1,JAPAN,2009,Subsector,1. Energy
                                           Sectoral approach(2),1103503.5418098224,54.63726921833058,22.42314014323793,,,,Summary1.As1,JAPAN,2009,Subsector,1. Energy
1.  Energy industries,441425.8384934176,10.31028618194236,6.99341074902006,,,,Summary1.As1,JAPAN,2009,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,284313.17983563256,19.9438516015307,5.91688007868532,,,,Summary1.As1,JAPAN,2009,Subsector,1. Energy
3.  Transport,221558.79245290047,7.33279013701558,7.34596641031626,,,,Summary1.As1,JAPAN,2009,Subsector,1. Energy
4.  Other sectors,156205.73102787172,17.05034129784194,2.16688290521629,,,,Summary1.As1,JAPAN,2009,Subsector,1. Energy
B. Fugitive emissions from fuels,502.4561817627182,38.0556563328234,0.003117729362,,,,Summary1.As1,JAPAN,2009,Subsector,1. Energy
1.  Solid fuels,2.13940069561131,24.48394520931006,0.00275588,,,,Summary1.As1,JAPAN,2009,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,500.31678106710683,13.57171112351334,0.000361849362,,,,Summary1.As1,JAPAN,2009,Subsector,1. Energy
A.  Mineral industry,32651.320523922066,,,,,,Summary1.As1,JAPAN,2009,Subsector,1. Energy
