GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),1253695.6570966186,,,,,,Summary1.As1,JAPAN,2013,Subsector,1. Energy
                                           Sectoral approach(2),1252764.3797400345,44.42333470186429,21.8010552527852,,,,Summary1.As1,JAPAN,2013,Subsector,1. Energy
1.  Energy industries,583474.3552444555,9.56768870520384,7.91309392690703,,,,Summary1.As1,JAPAN,2013,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,304851.31836595177,19.81522175854804,5.91137778679947,,,,Summary1.As1,JAPAN,2013,Subsector,1. Energy
3.  Transport,215114.76391054288,6.02917136060756,5.9576761576437,,,,Summary1.As1,JAPAN,2013,Subsector,1. Energy
4.  Other sectors,149323.94221908436,9.01125287750485,2.018907381435,,,,Summary1.As1,JAPAN,2013,Subsector,1. Energy
B. Fugitive emissions from fuels,440.78134733622517,33.915295539744,0.002672029136,,,,Summary1.As1,JAPAN,2013,Subsector,1. Energy
1.  Solid fuels,2.63125873153832,22.59012090801323,0.00236704,,,,Summary1.As1,JAPAN,2013,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,438.15008860468686,11.32517463173077,0.000304989136,,,,Summary1.As1,JAPAN,2013,Subsector,1. Energy
A.  Mineral industry,34930.31156081729,,,,,,Summary1.As1,JAPAN,2013,Subsector,1. Energy
