GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),1174058.5601215889,,,,,,Summary1.As1,JAPAN,1997,Subsector,1. Energy
                                           Sectoral approach(2),1160994.7357750584,52.48580311891693,27.92677831059799,,,,Summary1.As1,JAPAN,1997,Subsector,1. Energy
1.  Energy industries,377451.5350778648,13.20168149740256,4.85908813496322,,,,Summary1.As1,JAPAN,1997,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,357007.8541591704,15.14906148869829,6.25919347336211,,,,Summary1.As1,JAPAN,1997,Subsector,1. Energy
3.  Transport,251337.8786310608,12.74687426551325,14.16028567270733,,,,Summary1.As1,JAPAN,1997,Subsector,1. Energy
4.  Other sectors,175197.4679069624,11.38818586730283,2.64821102956533,,,,Summary1.As1,JAPAN,1997,Subsector,1. Energy
B. Fugitive emissions from fuels,581.6718879242741,91.43686737659523,0.006214777904,,,,Summary1.As1,JAPAN,1997,Subsector,1. Energy
1.  Solid fuels,3.31026221579011,80.90717785919172,0.00574056,,,,Summary1.As1,JAPAN,1997,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,578.361625708484,10.52968951740351,0.000474217904,,,,Summary1.As1,JAPAN,1997,Subsector,1. Energy
A.  Mineral industry,48409.22951312785,,,,,,Summary1.As1,JAPAN,1997,Subsector,1. Energy
