GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),1238663.261555218,,,,,,Summary1.As1,JAPAN,2012,Subsector,1. Energy
                                           Sectoral approach(2),1245123.9235520302,46.59807791658155,21.7252132547532,,,,Summary1.As1,JAPAN,2012,Subsector,1. Energy
1.  Energy industries,581481.0822837141,12.01783618124447,7.68416083003957,,,,Summary1.As1,JAPAN,2012,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,299833.55482913693,18.58005592143569,5.83010615776032,,,,Summary1.As1,JAPAN,2012,Subsector,1. Energy
3.  Transport,218004.14655659712,6.3734474415816,6.23954488371195,,,,Summary1.As1,JAPAN,2012,Subsector,1. Energy
4.  Other sectors,145805.1398825821,9.62673837231979,1.97140138324136,,,,Summary1.As1,JAPAN,2012,Subsector,1. Energy
B. Fugitive emissions from fuels,492.23526381653755,35.29199345900527,0.002747337986,,,,Summary1.As1,JAPAN,2012,Subsector,1. Energy
1.  Solid fuels,2.4648846774329,23.07772288596838,0.002421048,,,,Summary1.As1,JAPAN,2012,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,489.77037913910465,12.21427057303689,0.000326289986,,,,Summary1.As1,JAPAN,2012,Subsector,1. Energy
A.  Mineral industry,33594.96189989128,,,,,,Summary1.As1,JAPAN,2012,Subsector,1. Energy
