GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level,Parent_Sector
D.  Wastewater treatment and discharge,,74.21974707735757,6.94434369085455,Summary1.As2,JAPAN,2012,Subsector,5.  Waste
E.  Other (5),528.1032101688439,,,Summary1.As2,JAPAN,2012,Subsector,5.  Waste
