GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),1235096.2674666108,,,,,,Summary1.As1,JAPAN,2003,Subsector,1. Energy
                                           Sectoral approach(2),1215496.1320839487,49.38203407011882,26.14551857106897,,,,Summary1.As1,JAPAN,2003,Subsector,1. Energy
1.  Energy industries,432549.6084689966,8.20672409275909,6.29676587514834,,,,Summary1.As1,JAPAN,2003,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,344612.3430368865,16.62477067529191,6.26616749611206,,,,Summary1.As1,JAPAN,2003,Subsector,1. Energy
3.  Transport,249533.2267787605,11.26957209963117,11.15834686792825,,,,Summary1.As1,JAPAN,2003,Subsector,1. Energy
4.  Other sectors,188800.95379930508,13.28096720243665,2.42423833188032,,,,Summary1.As1,JAPAN,2003,Subsector,1. Energy
B. Fugitive emissions from fuels,507.4274808799947,42.082945432241,0.004428717464,,,,Summary1.As1,JAPAN,2003,Subsector,1. Energy
1.  Solid fuels,2.34051218182633,30.22644018137523,0.00407888,,,,Summary1.As1,JAPAN,2003,Subsector,1. Energy
2.  Oil and natural gas and other emissions from energy production,505.08696869816833,11.85650525086577,0.000349837464,,,,Summary1.As1,JAPAN,2003,Subsector,1. Energy
A.  Mineral industry,40022.70663752693,,,,,,Summary1.As1,JAPAN,2003,Subsector,1. Energy
