GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,373239.232604705,323.6927761877626,13.15325406313657,,,,Summary1.As1,FRANCE,2000,Sector
2.  Industrial processes and product use,39354.96551697964,9.44712782843616,40.01616065336475,6328.373234620216,2699.8689413802103,0.09573278825682,Summary1.As1,FRANCE,2000,Sector
