GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,17194.31895820198,0.90174820876668,0.45616672187668,Summary1.As3,FRANCE,1991,Sector
Multilateral operations,1.14129,,,Summary1.As3,FRANCE,1991,Sector
CO2 emissions from biomass,50616.02974423201,,,Summary1.As3,FRANCE,1991,Sector
Indirect CO2,1617.45840111801,,,Summary1.As3,FRANCE,1991,Sector
