GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,380622.19223117625,387.8614563338376,16.98399938450515,,,,Summary1.As1,FRANCE,1998,Sector
2.  Industrial processes and product use,38604.25959938438,9.39453716302046,62.51042099358901,4008.4750764153755,3051.809432658088,0.11389374783827,Summary1.As1,FRANCE,1998,Sector
