GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,2111.817505439774,1659.6079283653726,87.4546807409514,Summary1.As2,FRANCE,2016,Sector
"4.  Land use, land-use change and forestry  (4)",-32368.976549195326,44.53820199375,4.96745015855503,Summary1.As2,FRANCE,2016,Sector
5.  Waste,1553.9107078066036,571.7381368274054,2.33554819399759,Summary1.As2,FRANCE,2016,Sector
