GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,2161.422020537819,1645.2751829075235,89.45036210590276,Summary1.As2,FRANCE,2012,Sector
"4.  Land use, land-use change and forestry  (4)",-50056.603797716205,41.35005312911,5.07249677335388,Summary1.As2,FRANCE,2012,Sector
5.  Waste,1542.1148464655364,684.9238616940945,2.43010313684841,Summary1.As2,FRANCE,2012,Sector
