GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,382215.15987891785,286.0904237828348,14.25963534556254,,,,Summary1.As1,FRANCE,2003,Sector
2.  Industrial processes and product use,37661.78721520552,8.95754942969628,31.7785770949906,9892.474277307056,3460.4015099837393,0.0693785506582,Summary1.As1,FRANCE,2003,Sector
