GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,1992.23523814311,1794.2059331314867,99.15492266664813,Summary1.As2,FRANCE,2000,Sector
"4.  Land use, land-use change and forestry  (4)",-24461.649057602495,63.8664757228,6.05075396149874,Summary1.As2,FRANCE,2000,Sector
5.  Waste,1704.0442184938158,731.3950329440121,2.70472472480658,Summary1.As2,FRANCE,2000,Sector
