GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,0.95943754816,6.5895436e-06,2.63581744e-05,Summary1.As3,LIECHTENSTEIN,2021,Sector
CO2 emissions from biomass,21.14947701446905,,,Summary1.As3,LIECHTENSTEIN,2021,Sector
