GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,18867.607255695464,2.45912169883822,0.19767100084716,,,Summary1.As1,ESTONIA,2013,Sector
2.  Industrial processes and product use,785.2967655920374,,0.015080815625,201.52087998593177,9.311451505e-05,Summary1.As1,ESTONIA,2013,Sector
