GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,16701.064785607337,3.18325764210992,0.17940722281426,,,Summary1.As1,ESTONIA,2004,Sector
2.  Industrial processes and product use,614.6169530456486,,0.02206534195152,113.4023628429482,4.700133012e-05,Summary1.As1,ESTONIA,2004,Sector
