GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,5.32371669255637,25.41231635891093,2.27032268117172,Summary1.As2,ESTONIA,2008,Sector
"4.  Land use, land-use change and forestry  (4)",-5489.459486304752,2.69550748646464,0.95720293642781,Summary1.As2,ESTONIA,2008,Sector
5.  Waste,1.09538602050405,17.30326578130999,0.15082024150087,Summary1.As2,ESTONIA,2008,Sector
