GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,1467.0567930641091,0.120981528056,0.0381221862208,Summary1.As3,ESTONIA,2013,Sector
CO2 emissions from biomass,3896.556657770033,,,Summary1.As3,ESTONIA,2013,Sector
Long-term storage of C in waste disposal sites,2936.98323123811,,,Summary1.As3,ESTONIA,2013,Sector
