GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,14902.196794958783,2.87200844593211,0.19067950029636,,,Summary1.As1,ESTONIA,2002,Sector
2.  Industrial processes and product use,446.71878346899354,,0.02169679903265,93.64433280529491,6.09259375e-05,Summary1.As1,ESTONIA,2002,Sector
