GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,15832.914573645383,3.09230195374372,0.18612938240566,,,,Summary1.As1,ESTONIA,2006,Sector
2.  Industrial processes and product use,604.747210332764,,0.02011505,147.19717398400846,0.0952211,5.145402031e-05,Summary1.As1,ESTONIA,2006,Sector
