GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,11919.209430604438,2.11447504132577,0.21650292199044,,,Summary1.As1,ESTONIA,2019,Sector
2.  Industrial processes and product use,388.61187564006326,,0.010524265625,219.67220052059776,0.00012457868956,Summary1.As1,ESTONIA,2019,Sector
