GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,16501.707829228228,3.12747658774813,0.1912636269329,,,Summary1.As1,ESTONIA,2005,Sector
2.  Industrial processes and product use,585.0158033058416,,0.02275155,128.14880116314245,4.735048325e-05,Summary1.As1,ESTONIA,2005,Sector
