GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,990.0794756068726,0.08040924628425,0.0263280530496,Summary1.As3,ESTONIA,2016,Sector
CO2 emissions from biomass,4460.54668282834,,,Summary1.As3,ESTONIA,2016,Sector
Long-term storage of C in waste disposal sites,3529.35968740146,,,Summary1.As3,ESTONIA,2016,Sector
