GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,395.53125111685154,0.03127297,0.0104842,Summary1.As3,ESTONIA,2000,Sector
CO2 emissions from biomass,2398.4853466666664,,,Summary1.As3,ESTONIA,2000,Sector
Long-term storage of C in waste disposal sites,2008.00724289379,,,Summary1.As3,ESTONIA,2000,Sector
