GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,17005.84815917931,2.98273912259034,0.17336602123989,,,,Summary1.As1,ESTONIA,2008,Sector
2.  Industrial processes and product use,810.1128469633735,,0.017242175,146.24689554100894,0.0489411,6.37948e-05,Summary1.As1,ESTONIA,2008,Sector
