GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,9118.91838819114,2.06414481692221,0.21296304705934,,,Summary1.As1,ESTONIA,2020,Sector
2.  Industrial processes and product use,103.5960093060479,,0.010370174,179.9183587865417,0.00012877570756,Summary1.As1,ESTONIA,2020,Sector
