GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,19152.466097683897,3.06630934865368,0.1867541208701,,,,Summary1.As1,ESTONIA,2007,Sector
2.  Industrial processes and product use,783.1603770852279,,0.016383525,163.06457266210157,0.077519,4.540020984e-05,Summary1.As1,ESTONIA,2007,Sector
