GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,15292.101879414759,3.01168997704683,0.16615838658418,,,Summary1.As1,ESTONIA,1999,Sector
2.  Industrial processes and product use,616.7778789071724,,0.02515412535897,59.95713748702547,0.000126288,Summary1.As1,ESTONIA,1999,Sector
