GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),SF6 (kt),Sheet,Country,Year,Level
1. Energy,10653.602473930277,19.29678546204282,0.46343163101283,,,Summary1.As1,LITHUANIA,2014,Sector
2.  Industrial processes and product use,2120.3406235545444,,1.13068924506252,445.99868004369324,0.000256672,Summary1.As1,LITHUANIA,2014,Sector
