GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,57137.463694057806,118.43262691321559,1.730498444,,,,Summary1.As1,BLR,1997,Sector
2.  Industrial processes and product use,3143.6473081693794,1.42036486,1.80012072527215,4.61523507243,18.680237793756,0.000210415,Summary1.As1,BLR,1997,Sector
