GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,54866.41584558,124.7271030893,1.801993593848,,,,Summary1.As1,BLR,2021,Sector
2.  Industrial processes and product use,5111.9877406000005,2.8964609,2.9913,208.962636965765,10.5373307061,0.00046027426,Summary1.As1,BLR,2021,Sector
