GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,57683.023002501686,114.5076276378945,1.727182966,,,,Summary1.As1,BLR,1996,Sector
2.  Industrial processes and product use,2936.9161138489985,1.042578,1.82870433196769,4.279706641038,18.680237793756,0.00020839,Summary1.As1,BLR,1996,Sector
