GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,49998.95102676682,125.0121721488078,1.5316876558,,,,Summary1.As1,BLR,2003,Sector
2.  Industrial processes and product use,3757.7406120291735,2.046831,2.17635910523235,19.82371587125643,18.680237793756,0.000215125,Summary1.As1,BLR,2003,Sector
