GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,49441.48067905474,124.09701236647247,1.497823966,,,,Summary1.As1,BLR,2002,Sector
2.  Industrial processes and product use,3423.1134100353243,1.90911,2.11502937188341,16.41264787827065,18.680237793756,0.00021308,Summary1.As1,BLR,2002,Sector
