GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,53573.15844646275,127.10207586853257,1.73924685468,,,,Summary1.As1,BLR,2005,Sector
2.  Industrial processes and product use,4200.482547434324,2.410055,2.20401857193024,33.79421201994491,18.680237793756,0.0002234,Summary1.As1,BLR,2005,Sector
