GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
1. Energy,87076.07084077247,131.25318536614677,2.735737064,Summary1.As1,BLR,1992,Sector
2.  Industrial processes and product use,4423.338953898462,1.2834,2.06582309165399,Summary1.As1,BLR,1992,Sector
