GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
3.  Agriculture,1299.9756000000002,350.8282598526497,38.13149980860757,Summary1.As2,BLR,2012,Sector
"4.  Land use, land-use change and forestry  (4)",-43467.20469314867,0.207266896,0.0516833491,Summary1.As2,BLR,2012,Sector
5.  Waste,38.831,203.77438360460778,0.49385517554554,Summary1.As2,BLR,2012,Sector
