GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,255.40515,0.00178605,0.0071442,Summary1.As3,BLR,2011,Sector
CO2 emissions from biomass,7068.2080000000005,,,Summary1.As3,BLR,2011,Sector
Indirect N2O,,,7.09550826656326,Summary1.As3,BLR,2011,Sector
