GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,50270.03523027171,33.49124256733369,1.53449363706812,,,,Summary1.As1,AUSTRIA,1994,Sector
2.  Industrial processes and product use,10702.561495896494,1.62381564471137,3.10319270990805,236.91022317786735,64.074753,0.04062164630529,Summary1.As1,AUSTRIA,1994,Sector
