GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Sheet,Country,Year,Level
1. Energy,50549.083811296354,40.38463016641345,1.53761427391938,,,,Summary1.As1,AUSTRIA,1993,Sector
2.  Industrial processes and product use,10044.38540272371,1.59615183287869,3.27578848718256,214.8740470150422,57.32154,0.03263171630935,Summary1.As1,AUSTRIA,1993,Sector
