GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4 (kt),N2O (kt),Sheet,Country,Year,Level
International bunkers,2035.0440129421586,0.04519146484017,0.08450656754629,Summary1.As3,AUSTRIA,2014,Sector
CO2 emissions from biomass,22904.180082297422,,,Summary1.As3,AUSTRIA,2014,Sector
Long-term storage of C in waste disposal sites,30135.390104996946,,,Summary1.As3,AUSTRIA,2014,Sector
Indirect N2O,,,0.04592305998082,Summary1.As3,AUSTRIA,2014,Sector
