GREENHOUSE GAS SOURCE AND SINK CATEGORIES,CO2 (kt),CH4,N2O,HFCs (1) (kt CO2 equivalent),PFCs(1),Unspecified mix of HFCs and PFCs(1),SF6 (kt),NF3,NOx,CO,NMVOC,UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND SO2,Year,Level,Parent_Sector
A.  Enteric fermentation,,983.2337326332707,,,,,,,,,,,1992,Subsector,3.  Agriculture
B.  Manure management,,165.64526043191523,11.35796098664445,,,,,,,,72.09409098564925,,1992,Subsector,3.  Agriculture
C.  Rice cultivation,,NO,,,,,,,,,NO,,1992,Subsector,3.  Agriculture
D.  Agricultural soils,,NE,48.90404994535157,,,,,,34.26653720474155,NE,41.55186727155916,,1992,Subsector,3.  Agriculture
E.  Prescribed burning of savannas,,NO,NO,,,,,,NO,NO,NO,,1992,Subsector,3.  Agriculture
F.  Field burning of agricultural residues,,4.80124115292486,0.12447662248324,,,,,,4.18321517689279,126.06995961879855,3.50065100044304,,1992,Subsector,3.  Agriculture
G. Liming,1016.4167639794517,,,,,,,,,,,,1992,Subsector,3.  Agriculture
H. Urea application,236.64799472888703,,,,,,,,,,,,1992,Subsector,3.  Agriculture
