GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Year,Level,Parent_Sector
A.  Mineral industry,9263.281723540988,,,,,,1995,Subsector,2.  Industrial processes and product use
B.  Chemical industry,7762.113615267349,7.19900957962818,47.96304206439326,14807.315483431361,104.34195860981733,,1995,Subsector,2.  Industrial processes and product use
C.  Metal industry,23989.84334057922,1.62637353410706,0.0703021204814,,299.84417160048,0.01698125,1995,Subsector,2.  Industrial processes and product use
D.  Non-energy products from fuels and solvent use ,1566.010284588537,,,,,,1995,Subsector,2.  Industrial processes and product use
E.  Electronic industry ,,,,10.84376004090018,,,1995,Subsector,2.  Industrial processes and product use
F.  Product uses as substitutes for ODS,,,,801.4941806942048,0.46079419992882,,1995,Subsector,2.  Industrial processes and product use
G.  Other product manufacture and use ,,,2.01070908825522,,128.62599156199553,0.03794925010729,1995,Subsector,2.  Industrial processes and product use
H.  Other(3),,0.8524186774075,,,,,1995,Subsector,2.  Industrial processes and product use
