GREENHOUSE GAS SOURCE AND SINK CATEGORIES,Net CO2 emissions/removals (kt),CH4,N2O,HFCs(1) (kt CO2 equivalent),PFCs(1),SF6 (kt),Year,Level,Parent_Sector
A. Fuel combustion     Reference approach(2),443099.1838165428,,,,,,2013,Subsector,1. Energy
1.  Energy industries,177979.29632870684,11.29309732598529,3.72360344359576,,,,2013,Subsector,1. Energy
2.  Manufacturing industries and construction                          ,44074.61077829347,2.93709576143621,0.60416914627232,,,,2013,Subsector,1. Energy
3.  Transport,117304.19401315339,5.3177159910776,3.46947022005815,,,,2013,Subsector,1. Energy
4.  Other sectors,101269.04804247404,23.97544059608405,0.65337170329169,,,,2013,Subsector,1. Energy
5.  Other,2288.6957598833087,0.06003524456622,0.08236830401221,,,,2013,Subsector,1. Energy
B. Fugitive emissions from fuels,4217.076816920779,297.2765959164898,0.11815314066578,,,,2013,Subsector,1. Energy
